"","playerID","yearID","teamID","lgID","inseason","G","W","L","rank","plyrMgr","Glast2","Wlast2","Llast2","PercentLast2","Glast3","Wlast3","Llast3","PercentLast3","totalgames","totalwins","totalloss","totalavgrank","totalseasons"
"1764","leylaji99",2006,"DET","AL",1,162,95,67,2,"N",NA,NA,NA,0.58641975308642,NA,NA,NA,0.58641975308642,1297,700,597,2.125,8
"1765","leylaji99",2007,"DET","AL",1,162,88,74,2,"N",324,183,141,0.564814814814815,NA,NA,NA,0.564814814814815,1297,700,597,2.125,8
"1766","leylaji99",2008,"DET","AL",1,162,74,88,5,"N",324,162,162,0.5,486,257,229,0.52880658436214,1297,700,597,2.125,8
"1767","leylaji99",2009,"DET","AL",1,163,86,77,2,"N",325,160,165,0.492307692307692,487,248,239,0.509240246406571,1297,700,597,2.125,8
"1768","leylaji99",2010,"DET","AL",1,162,81,81,3,"N",325,167,158,0.513846153846154,487,241,246,0.494866529774127,1297,700,597,2.125,8
"1769","leylaji99",2011,"DET","AL",1,162,95,67,1,"N",324,176,148,0.54320987654321,487,262,225,0.537987679671458,1297,700,597,2.125,8
"1770","leylaji99",2012,"DET","AL",1,162,88,74,1,"N",324,183,141,0.564814814814815,486,264,222,0.54320987654321,1297,700,597,2.125,8
"1771","leylaji99",2013,"DET","AL",1,162,93,69,1,"N",324,181,143,0.558641975308642,486,276,210,0.567901234567901,1297,700,597,2.125,8
"1772","leylaji99",1997,"FLO","NL",1,162,92,70,2,"N",NA,NA,NA,0.567901234567901,NA,NA,NA,0.567901234567901,324,146,178,3.5,2
"1773","leylaji99",1998,"FLO","NL",1,162,54,108,5,"N",324,146,178,0.450617283950617,NA,NA,NA,0.450617283950617,324,146,178,3.5,2
"1774","leylaji99",1986,"PIT","NL",1,162,64,98,6,"N",NA,NA,NA,0.395061728395062,NA,NA,NA,0.395061728395062,1716,851,863,3.45454545454545,11
"1775","leylaji99",1987,"PIT","NL",1,162,80,82,4,"N",324,144,180,0.444444444444444,NA,NA,NA,0.444444444444444,1716,851,863,3.45454545454545,11
"1776","leylaji99",1988,"PIT","NL",1,160,85,75,2,"N",322,165,157,0.512422360248447,484,229,255,0.473140495867769,1716,851,863,3.45454545454545,11
"1777","leylaji99",1989,"PIT","NL",1,164,74,88,5,"N",324,159,163,0.490740740740741,486,239,245,0.491769547325103,1716,851,863,3.45454545454545,11
"1778","leylaji99",1990,"PIT","NL",1,162,95,67,1,"N",326,169,155,0.51840490797546,486,254,230,0.522633744855967,1716,851,863,3.45454545454545,11
"1779","leylaji99",1991,"PIT","NL",1,162,98,64,1,"N",324,193,131,0.595679012345679,488,267,219,0.547131147540984,1716,851,863,3.45454545454545,11
"1780","leylaji99",1992,"PIT","NL",1,162,96,66,1,"N",324,194,130,0.598765432098765,486,289,197,0.594650205761317,1716,851,863,3.45454545454545,11
"1781","leylaji99",1993,"PIT","NL",1,162,75,87,5,"N",324,171,153,0.527777777777778,486,269,217,0.553497942386831,1716,851,863,3.45454545454545,11
"1782","leylaji99",1994,"PIT","NL",1,114,53,61,3,"N",276,128,148,0.463768115942029,438,224,214,0.511415525114155,1716,851,863,3.45454545454545,11
"1783","leylaji99",1995,"PIT","NL",1,144,58,86,5,"N",258,111,147,0.430232558139535,420,186,234,0.442857142857143,1716,851,863,3.45454545454545,11
"1784","leylaji99",1996,"PIT","NL",1,162,73,89,5,"N",306,131,175,0.428104575163399,420,184,236,0.438095238095238,1716,851,863,3.45454545454545,11
"1785","leyvani99",1989,"PHI","NL",1,163,67,95,6,"N",NA,NA,NA,0.411042944785276,NA,NA,NA,0.411042944785276,338,148,189,4.33333333333333,3
"1786","leyvani99",1990,"PHI","NL",1,162,77,85,4,"N",325,144,180,0.443076923076923,NA,NA,NA,0.443076923076923,338,148,189,4.33333333333333,3
"1787","leyvani99",1991,"PHI","NL",1,13,4,9,3,"N",175,81,94,0.462857142857143,338,148,189,0.437869822485207,338,148,189,4.33333333333333,3
"1788","lillibo01",1982,"HOU","NL",2,51,28,23,5,"N",NA,NA,NA,0.549019607843137,NA,NA,NA,0.549019607843137,537,276,261,3.5,4
"1789","lillibo01",1983,"HOU","NL",1,162,85,77,3,"N",213,113,100,0.530516431924883,NA,NA,NA,0.530516431924883,537,276,261,3.5,4
"1790","lillibo01",1984,"HOU","NL",1,162,80,82,2,"N",324,165,159,0.509259259259259,375,193,182,0.514666666666667,537,276,261,3.5,4
"1791","lillibo01",1985,"HOU","NL",1,162,83,79,4,"N",324,163,161,0.503086419753086,486,248,238,0.510288065843621,537,276,261,3.5,4
"1792","liponjo01",1971,"CLE","AL",2,59,18,41,6,"N",NA,NA,NA,0.305084745762712,NA,NA,NA,0.305084745762712,59,18,41,6,1
"1793","littlgr99",2002,"BOS","AL",1,162,93,69,2,"N",NA,NA,NA,0.574074074074074,NA,NA,NA,0.574074074074074,324,188,136,2,2
"1794","littlgr99",2003,"BOS","AL",1,162,95,67,2,"N",324,188,136,0.580246913580247,NA,NA,NA,0.580246913580247,324,188,136,2,2
"1795","littlgr99",2006,"LAN","NL",1,162,88,74,2,"N",NA,NA,NA,0.54320987654321,NA,NA,NA,0.54320987654321,324,170,154,3,2
"1796","littlgr99",2007,"LAN","NL",1,162,82,80,4,"N",324,170,154,0.524691358024691,NA,NA,NA,0.524691358024691,324,170,154,3,2
"1797","loberha01",1938,"PHI","NL",2,2,0,2,8,"N",NA,NA,NA,0,NA,NA,NA,0,153,42,111,8,2
"1798","loberha01",1942,"PHI","NL",1,151,42,109,8,"N",153,42,111,0.274509803921569,NA,NA,NA,0.274509803921569,153,42,111,8,2
"1799","lockmwh01",1972,"CHN","NL",2,65,39,26,2,"N",NA,NA,NA,0.6,NA,NA,NA,0.6,319,157,162,4.33333333333333,3
"1800","lockmwh01",1973,"CHN","NL",1,161,77,84,5,"N",226,116,110,0.513274336283186,NA,NA,NA,0.513274336283186,319,157,162,4.33333333333333,3
"1801","lockmwh01",1974,"CHN","NL",1,93,41,52,6,"N",254,118,136,0.464566929133858,319,157,162,0.492163009404389,319,157,162,4.33333333333333,3
"1802","loftuto01",1900,"CHN","NL",1,146,65,75,6,"N",NA,NA,NA,0.445205479452055,NA,NA,NA,0.445205479452055,286,118,161,6,2
"1803","loftuto01",1901,"CHN","NL",1,140,53,86,6,"N",286,118,161,0.412587412587413,NA,NA,NA,0.412587412587413,286,118,161,6,2
"1804","loftuto01",1890,"CIN","NL",1,134,77,55,4,"N",NA,NA,NA,0.574626865671642,NA,NA,NA,0.574626865671642,272,133,136,5.5,2
"1805","loftuto01",1891,"CIN","NL",1,138,56,81,7,"N",272,133,136,0.488970588235294,NA,NA,NA,0.488970588235294,272,133,136,5.5,2
"1806","loftuto01",1888,"CL3","AA",2,71,30,38,6,"N",NA,NA,NA,0.422535211267606,NA,NA,NA,0.422535211267606,71,30,38,6,1
"1807","loftuto01",1889,"CL4","NL",1,136,61,72,6,"N",NA,NA,NA,0.448529411764706,NA,NA,NA,0.448529411764706,136,61,72,6,1
"1808","loftuto01",1884,"MLU","UA",1,12,8,4,2,"N",NA,NA,NA,0.666666666666667,NA,NA,NA,0.666666666666667,12,8,4,2,1
"1809","loftuto01",1902,"WS1","AL",1,138,61,75,6,"N",NA,NA,NA,0.442028985507246,NA,NA,NA,0.442028985507246,278,104,169,7,2
"1810","loftuto01",1903,"WS1","AL",1,140,43,94,8,"N",278,104,169,0.37410071942446,NA,NA,NA,0.37410071942446,278,104,169,7,2
"1811","lopated01",1963,"KC1","AL",1,162,73,89,8,"N",NA,NA,NA,0.450617283950617,NA,NA,NA,0.450617283950617,214,90,124,9,2
"1812","lopated01",1964,"KC1","AL",1,52,17,35,10,"N",214,90,124,0.420560747663551,NA,NA,NA,0.420560747663551,214,90,124,9,2
"1813","lopesda01",2000,"MIL","NL",1,163,73,89,3,"N",NA,NA,NA,0.447852760736196,NA,NA,NA,0.447852760736196,340,144,195,4.33333333333333,3
"1814","lopesda01",2001,"MIL","NL",1,162,68,94,4,"N",325,141,183,0.433846153846154,NA,NA,NA,0.433846153846154,340,144,195,4.33333333333333,3
"1815","lopesda01",2002,"MIL","NL",1,15,3,12,6,"N",177,71,106,0.401129943502825,340,144,195,0.423529411764706,340,144,195,4.33333333333333,3
"1816","lopezal01",1957,"CHA","AL",1,155,90,64,2,"N",NA,NA,NA,0.580645161290323,NA,NA,NA,0.580645161290323,1495,840,650,3.66666666666667,12
"1817","lopezal01",1958,"CHA","AL",1,155,82,72,2,"N",310,172,136,0.554838709677419,NA,NA,NA,0.554838709677419,1495,840,650,3.66666666666667,12
"1818","lopezal01",1959,"CHA","AL",1,156,94,60,1,"N",311,176,132,0.565916398713826,466,266,196,0.570815450643777,1495,840,650,3.66666666666667,12
"1819","lopezal01",1960,"CHA","AL",1,154,87,67,3,"N",310,181,127,0.583870967741935,465,263,199,0.565591397849462,1495,840,650,3.66666666666667,12
"1820","lopezal01",1961,"CHA","AL",1,163,86,76,4,"N",317,173,143,0.545741324921136,473,267,203,0.564482029598309,1495,840,650,3.66666666666667,12
"1821","lopezal01",1962,"CHA","AL",1,162,85,77,5,"N",325,171,153,0.526153846153846,479,258,220,0.538622129436326,1495,840,650,3.66666666666667,12
"1822","lopezal01",1963,"CHA","AL",1,162,94,68,2,"N",324,179,145,0.552469135802469,487,265,221,0.544147843942505,1495,840,650,3.66666666666667,12
"1823","lopezal01",1964,"CHA","AL",1,162,98,64,2,"N",324,192,132,0.592592592592593,486,277,209,0.569958847736626,1495,840,650,3.66666666666667,12
"1824","lopezal01",1965,"CHA","AL",1,162,95,67,2,"N",324,193,131,0.595679012345679,486,287,199,0.590534979423868,1495,840,650,3.66666666666667,12
"1825","lopezal01",1968,"CHA","AL",3,11,6,5,8,"N",173,101,72,0.583815028901734,335,199,136,0.594029850746269,1495,840,650,3.66666666666667,12
"1826","lopezal01",1968,"CHA","AL",5,36,15,21,8,"N",47,21,26,0.446808510638298,209,116,93,0.555023923444976,1495,840,650,3.66666666666667,12
"1827","lopezal01",1969,"CHA","AL",1,17,8,9,5,"N",53,23,30,0.433962264150943,64,29,35,0.453125,1495,840,650,3.66666666666667,12
"1828","lopezal01",1951,"CLE","AL",1,155,93,61,2,"N",NA,NA,NA,0.6,NA,NA,NA,0.6,930,570,354,1.83333333333333,6
"1829","lopezal01",1952,"CLE","AL",1,155,93,61,2,"N",310,186,122,0.6,NA,NA,NA,0.6,930,570,354,1.83333333333333,6
"1830","lopezal01",1953,"CLE","AL",1,155,92,62,2,"N",310,185,123,0.596774193548387,465,278,184,0.597849462365591,930,570,354,1.83333333333333,6
"1831","lopezal01",1954,"CLE","AL",1,156,111,43,1,"N",311,203,105,0.652733118971061,466,296,166,0.63519313304721,930,570,354,1.83333333333333,6
"1832","lopezal01",1955,"CLE","AL",1,154,93,61,2,"N",310,204,104,0.658064516129032,465,296,166,0.636559139784946,930,570,354,1.83333333333333,6
"1833","lopezal01",1956,"CLE","AL",1,155,88,66,2,"N",309,181,127,0.585760517799353,465,292,170,0.627956989247312,930,570,354,1.83333333333333,6
"1834","lordha01",1915,"BUF","FL",3,110,60,49,6,"Y",NA,NA,NA,0.545454545454545,NA,NA,NA,0.545454545454545,110,60,49,6,1
"1835","lowebo01",1904,"DET","AL",2,78,30,44,7,"Y",NA,NA,NA,0.384615384615385,NA,NA,NA,0.384615384615385,78,30,44,7,1
"1836","lucchfr99",1987,"CHN","NL",2,25,8,17,6,"N",NA,NA,NA,0.32,NA,NA,NA,0.32,25,8,17,6,1
"1837","lucchfr99",1970,"PHI","NL",1,161,73,88,5,"N",NA,NA,NA,0.453416149068323,NA,NA,NA,0.453416149068323,399,166,233,5.66666666666667,3
"1838","lucchfr99",1971,"PHI","NL",1,162,67,95,6,"N",323,140,183,0.43343653250774,NA,NA,NA,0.43343653250774,399,166,233,5.66666666666667,3
"1839","lucchfr99",1972,"PHI","NL",1,76,26,50,6,"N",238,93,145,0.390756302521008,399,166,233,0.416040100250627,399,166,233,5.66666666666667,3
"1840","lucchfr99",1975,"TEX","AL",2,67,35,32,3,"N",NA,NA,NA,0.522388059701492,NA,NA,NA,0.522388059701492,291,142,149,3,3
"1841","lucchfr99",1976,"TEX","AL",1,162,76,86,4,"N",229,111,118,0.48471615720524,NA,NA,NA,0.48471615720524,291,142,149,3,3
"1842","lucchfr99",1977,"TEX","AL",1,62,31,31,2,"N",224,107,117,0.477678571428571,291,142,149,0.487972508591065,291,142,149,3,3
"1843","lumleha01",1909,"BRO","NL",1,155,55,98,6,"Y",NA,NA,NA,0.354838709677419,NA,NA,NA,0.354838709677419,155,55,98,6,1
"1844","lyonste01",1946,"CHA","AL",2,125,64,60,5,"Y",NA,NA,NA,0.512,NA,NA,NA,0.512,434,185,245,6.33333333333333,3
"1845","lyonste01",1947,"CHA","AL",1,155,70,84,6,"N",280,134,144,0.478571428571429,NA,NA,NA,0.478571428571429,434,185,245,6.33333333333333,3
"1846","lyonste01",1948,"CHA","AL",1,154,51,101,8,"N",309,121,185,0.391585760517799,434,185,245,0.426267281105991,434,185,245,6.33333333333333,3
"1847","machake01",2009,"MIL","NL",1,162,80,82,3,"N",NA,NA,NA,0.493827160493827,NA,NA,NA,0.493827160493827,324,157,167,3,2
"1848","machake01",2010,"MIL","NL",1,162,77,85,3,"N",324,157,167,0.484567901234568,NA,NA,NA,0.484567901234568,324,157,167,3,2
"1849","machake01",2003,"OAK","AL",1,162,96,66,1,"N",NA,NA,NA,0.592592592592593,NA,NA,NA,0.592592592592593,648,368,280,1.5,4
"1850","machake01",2004,"OAK","AL",1,162,91,71,2,"N",324,187,137,0.577160493827161,NA,NA,NA,0.577160493827161,648,368,280,1.5,4
"1851","machake01",2005,"OAK","AL",1,162,88,74,2,"N",324,179,145,0.552469135802469,486,275,211,0.565843621399177,648,368,280,1.5,4
"1852","machake01",2006,"OAK","AL",1,162,93,69,1,"N",324,181,143,0.558641975308642,486,272,214,0.559670781893004,648,368,280,1.5,4
"1853","mackape01",2007,"CIN","NL",2,80,41,39,5,"N",NA,NA,NA,0.5125,NA,NA,NA,0.5125,80,41,39,5,1
"1854","mackape01",2015,"PHI","NL",2,88,37,51,5,"N",NA,NA,NA,0.420454545454545,NA,NA,NA,0.420454545454545,250,108,142,4.5,2
"1855","mackape01",2016,"PHI","NL",1,162,71,91,4,"N",250,108,142,0.432,NA,NA,NA,0.432,250,108,142,4.5,2
"1856","mackape01",2005,"PIT","NL",2,26,12,14,6,"N",NA,NA,NA,0.461538461538462,NA,NA,NA,0.461538461538462,26,12,14,6,1
"1857","mackco01",1901,"PHA","AL",1,137,74,62,4,"N",NA,NA,NA,0.54014598540146,NA,NA,NA,0.54014598540146,7466,3582,3814,4.86,50
"1858","mackco01",1902,"PHA","AL",1,137,83,53,1,"N",274,157,115,0.572992700729927,NA,NA,NA,0.572992700729927,7466,3582,3814,4.86,50
"1859","mackco01",1903,"PHA","AL",1,137,75,60,2,"N",274,158,113,0.576642335766423,411,232,175,0.564476885644769,7466,3582,3814,4.86,50
"1860","mackco01",1904,"PHA","AL",1,155,81,70,5,"N",292,156,130,0.534246575342466,429,239,183,0.557109557109557,7466,3582,3814,4.86,50
"1861","mackco01",1905,"PHA","AL",1,152,92,56,1,"N",307,173,126,0.563517915309446,444,248,186,0.558558558558559,7466,3582,3814,4.86,50
"1862","mackco01",1906,"PHA","AL",1,149,78,67,4,"N",301,170,123,0.564784053156146,456,251,193,0.550438596491228,7466,3582,3814,4.86,50
"1863","mackco01",1907,"PHA","AL",1,150,88,57,2,"N",299,166,124,0.555183946488294,451,258,180,0.572062084257206,7466,3582,3814,4.86,50
"1864","mackco01",1908,"PHA","AL",1,157,68,85,6,"N",307,156,142,0.50814332247557,456,234,209,0.513157894736842,7466,3582,3814,4.86,50
"1865","mackco01",1909,"PHA","AL",1,153,95,58,2,"N",310,163,143,0.525806451612903,460,251,200,0.545652173913043,7466,3582,3814,4.86,50
"1866","mackco01",1910,"PHA","AL",1,155,102,48,1,"N",308,197,106,0.63961038961039,465,265,191,0.56989247311828,7466,3582,3814,4.86,50
"1867","mackco01",1911,"PHA","AL",1,152,101,50,1,"N",307,203,98,0.661237785016287,460,298,156,0.647826086956522,7466,3582,3814,4.86,50
"1868","mackco01",1912,"PHA","AL",1,153,90,62,3,"N",305,191,112,0.626229508196721,460,293,160,0.63695652173913,7466,3582,3814,4.86,50
"1869","mackco01",1913,"PHA","AL",1,153,96,57,1,"N",306,186,119,0.607843137254902,458,287,169,0.626637554585153,7466,3582,3814,4.86,50
"1870","mackco01",1914,"PHA","AL",1,158,99,53,1,"N",311,195,110,0.627009646302251,464,285,172,0.614224137931034,7466,3582,3814,4.86,50
"1871","mackco01",1915,"PHA","AL",1,154,43,109,8,"N",312,142,162,0.455128205128205,465,238,219,0.511827956989247,7466,3582,3814,4.86,50
"1872","mackco01",1916,"PHA","AL",1,154,36,117,8,"N",308,79,226,0.256493506493506,466,178,279,0.381974248927039,7466,3582,3814,4.86,50
"1873","mackco01",1917,"PHA","AL",1,154,55,98,8,"N",308,91,215,0.295454545454545,462,134,324,0.29004329004329,7466,3582,3814,4.86,50
"1874","mackco01",1918,"PHA","AL",1,130,52,76,8,"N",284,107,174,0.376760563380282,438,143,291,0.32648401826484,7466,3582,3814,4.86,50
"1875","mackco01",1919,"PHA","AL",1,140,36,104,8,"N",270,88,180,0.325925925925926,424,143,278,0.337264150943396,7466,3582,3814,4.86,50
"1876","mackco01",1920,"PHA","AL",1,156,48,106,8,"N",296,84,210,0.283783783783784,426,136,286,0.31924882629108,7466,3582,3814,4.86,50
"1877","mackco01",1921,"PHA","AL",1,155,53,100,8,"N",311,101,206,0.32475884244373,451,137,310,0.303769401330377,7466,3582,3814,4.86,50
"1878","mackco01",1922,"PHA","AL",1,155,65,89,7,"N",310,118,189,0.380645161290323,466,166,295,0.356223175965665,7466,3582,3814,4.86,50
"1879","mackco01",1923,"PHA","AL",1,153,69,83,6,"N",308,134,172,0.435064935064935,463,187,272,0.403887688984881,7466,3582,3814,4.86,50
"1880","mackco01",1924,"PHA","AL",1,152,71,81,5,"N",305,140,164,0.459016393442623,460,205,253,0.445652173913043,7466,3582,3814,4.86,50
"1881","mackco01",1925,"PHA","AL",1,153,88,64,2,"N",305,159,145,0.521311475409836,458,228,228,0.497816593886463,7466,3582,3814,4.86,50
"1882","mackco01",1926,"PHA","AL",1,150,83,67,3,"N",303,171,131,0.564356435643564,455,242,212,0.531868131868132,7466,3582,3814,4.86,50
"1883","mackco01",1927,"PHA","AL",1,155,91,63,2,"N",305,174,130,0.570491803278689,458,262,194,0.572052401746725,7466,3582,3814,4.86,50
"1884","mackco01",1928,"PHA","AL",1,153,98,55,2,"N",308,189,118,0.613636363636364,458,272,185,0.593886462882096,7466,3582,3814,4.86,50
"1885","mackco01",1929,"PHA","AL",1,151,104,46,1,"N",304,202,101,0.664473684210526,459,293,164,0.638344226579521,7466,3582,3814,4.86,50
"1886","mackco01",1930,"PHA","AL",1,154,102,52,1,"N",305,206,98,0.675409836065574,458,304,153,0.663755458515284,7466,3582,3814,4.86,50
"1887","mackco01",1931,"PHA","AL",1,153,107,45,1,"N",307,209,97,0.680781758957655,458,313,143,0.683406113537118,7466,3582,3814,4.86,50
"1888","mackco01",1932,"PHA","AL",1,154,94,60,2,"N",307,201,105,0.654723127035831,461,303,157,0.657266811279826,7466,3582,3814,4.86,50
"1889","mackco01",1933,"PHA","AL",1,152,79,72,3,"N",306,173,132,0.565359477124183,459,280,177,0.610021786492375,7466,3582,3814,4.86,50
"1890","mackco01",1934,"PHA","AL",1,153,68,82,5,"N",305,147,154,0.481967213114754,459,241,214,0.525054466230937,7466,3582,3814,4.86,50
"1891","mackco01",1935,"PHA","AL",1,149,58,91,8,"N",302,126,173,0.417218543046358,454,205,245,0.451541850220264,7466,3582,3814,4.86,50
"1892","mackco01",1936,"PHA","AL",1,154,53,100,8,"N",303,111,191,0.366336633663366,456,179,273,0.392543859649123,7466,3582,3814,4.86,50
"1893","mackco01",1937,"PHA","AL",1,120,39,80,7,"N",274,92,180,0.335766423357664,423,150,271,0.354609929078014,7466,3582,3814,4.86,50
"1894","mackco01",1938,"PHA","AL",1,154,53,99,8,"N",274,92,179,0.335766423357664,428,145,279,0.338785046728972,7466,3582,3814,4.86,50
"1895","mackco01",1939,"PHA","AL",1,62,25,37,7,"N",216,78,136,0.361111111111111,336,117,216,0.348214285714286,7466,3582,3814,4.86,50
"1896","mackco01",1940,"PHA","AL",1,154,54,100,8,"N",216,79,137,0.365740740740741,370,132,236,0.356756756756757,7466,3582,3814,4.86,50
"1897","mackco01",1941,"PHA","AL",1,154,64,90,8,"N",308,118,190,0.383116883116883,370,143,227,0.386486486486486,7466,3582,3814,4.86,50
"1898","mackco01",1942,"PHA","AL",1,154,55,99,8,"N",308,119,189,0.386363636363636,462,173,289,0.374458874458874,7466,3582,3814,4.86,50
"1899","mackco01",1943,"PHA","AL",1,155,49,105,8,"N",309,104,204,0.336569579288026,463,168,294,0.362850971922246,7466,3582,3814,4.86,50
"1900","mackco01",1944,"PHA","AL",1,155,72,82,5,"N",310,121,187,0.390322580645161,464,176,286,0.379310344827586,7466,3582,3814,4.86,50
"1901","mackco01",1945,"PHA","AL",1,153,52,98,8,"N",308,124,180,0.402597402597403,463,173,285,0.373650107991361,7466,3582,3814,4.86,50
"1902","mackco01",1946,"PHA","AL",1,155,49,105,8,"N",308,101,203,0.327922077922078,463,173,285,0.373650107991361,7466,3582,3814,4.86,50
"1903","mackco01",1947,"PHA","AL",1,156,78,76,5,"N",311,127,181,0.408360128617363,464,179,279,0.385775862068966,7466,3582,3814,4.86,50
"1904","mackco01",1948,"PHA","AL",1,154,84,70,4,"N",310,162,146,0.52258064516129,465,211,251,0.453763440860215,7466,3582,3814,4.86,50
"1905","mackco01",1949,"PHA","AL",1,154,81,73,5,"N",308,165,143,0.535714285714286,464,243,219,0.523706896551724,7466,3582,3814,4.86,50
"1906","mackco01",1950,"PHA","AL",1,154,52,102,8,"N",308,133,175,0.431818181818182,462,217,245,0.46969696969697,7466,3582,3814,4.86,50
"1907","mackco01",1894,"PIT","NL",2,23,12,10,7,"Y",NA,NA,NA,0.521739130434783,NA,NA,NA,0.521739130434783,289,149,134,6.66666666666667,3
"1908","mackco01",1895,"PIT","NL",1,135,71,61,7,"Y",158,83,71,0.525316455696203,NA,NA,NA,0.525316455696203,289,149,134,6.66666666666667,3
"1909","mackco01",1896,"PIT","NL",1,131,66,63,6,"Y",266,137,124,0.515037593984962,289,149,134,0.515570934256055,289,149,134,6.66666666666667,3
"1910","mackde01",1882,"LS2","AA",1,80,42,38,3,"Y",NA,NA,NA,0.525,NA,NA,NA,0.525,80,42,38,3,1
"1911","mackea01",1937,"PHA","AL",2,34,15,17,7,"N",NA,NA,NA,0.441176470588235,NA,NA,NA,0.441176470588235,125,45,77,7,2
"1912","mackea01",1939,"PHA","AL",2,91,30,60,7,"N",125,45,77,0.36,NA,NA,NA,0.36,125,45,77,7,2
"1913","maculji01",1879,"SR1","NL",3,27,5,21,7,"Y",NA,NA,NA,0.185185185185185,NA,NA,NA,0.185185185185185,27,5,21,7,1
"1914","maddojo99",1999,"ANA","AL",2,29,19,10,4,"N",NA,NA,NA,0.655172413793103,NA,NA,NA,0.655172413793103,29,19,10,4,1
"1915","maddojo99",1996,"CAL","AL",3,22,8,14,4,"N",NA,NA,NA,0.363636363636364,NA,NA,NA,0.363636363636364,22,8,14,4,1
"1916","maddojo99",2015,"CHN","NL",1,162,97,95,3,"N",NA,NA,NA,0.598765432098765,NA,NA,NA,0.598765432098765,324,200,153,2,2
"1917","maddojo99",2016,"CHN","NL",1,162,103,58,1,"N",324,200,153,0.617283950617284,NA,NA,NA,0.617283950617284,324,200,153,2,2
"1918","maddojo99",2006,"TBA","AL",1,162,61,101,5,"N",NA,NA,NA,0.376543209876543,NA,NA,NA,0.376543209876543,1459,754,705,2.88888888888889,9
"1919","maddojo99",2007,"TBA","AL",1,162,66,96,5,"N",324,127,197,0.391975308641975,NA,NA,NA,0.391975308641975,1459,754,705,2.88888888888889,9
"1920","maddojo99",2008,"TBA","AL",1,162,97,65,1,"N",324,163,161,0.503086419753086,486,224,262,0.460905349794239,1459,754,705,2.88888888888889,9
"1921","maddojo99",2009,"TBA","AL",1,162,84,78,3,"N",324,181,143,0.558641975308642,486,247,239,0.508230452674897,1459,754,705,2.88888888888889,9
"1922","maddojo99",2010,"TBA","AL",1,162,96,66,1,"N",324,180,144,0.555555555555556,486,277,209,0.569958847736626,1459,754,705,2.88888888888889,9
"1923","maddojo99",2011,"TBA","AL",1,162,91,71,2,"N",324,187,137,0.577160493827161,486,271,215,0.55761316872428,1459,754,705,2.88888888888889,9
"1924","maddojo99",2012,"TBA","AL",1,162,90,72,3,"N",324,181,143,0.558641975308642,486,277,209,0.569958847736626,1459,754,705,2.88888888888889,9
"1925","maddojo99",2013,"TBA","AL",1,163,92,71,2,"N",325,182,143,0.56,487,273,214,0.560574948665298,1459,754,705,2.88888888888889,9
"1926","maddojo99",2014,"TBA","AL",1,162,77,85,4,"N",325,169,156,0.52,487,259,228,0.531827515400411,1459,754,705,2.88888888888889,9
"1927","mageele01",1915,"BRF","FL",1,118,53,64,7,"Y",NA,NA,NA,0.449152542372881,NA,NA,NA,0.449152542372881,118,53,64,7,1
"1928","malonfe01",1874,"CH2",NA,1,36,18,18,5,"Y",NA,NA,NA,0.5,NA,NA,NA,0.5,36,18,18,5,1
"1929","malonfe01",1873,"PH2",NA,1,10,8,2,2,"Y",NA,NA,NA,0.8,NA,NA,NA,0.8,10,8,2,2,1
"1930","malonfe01",1884,"PHU","UA",1,67,21,46,8,"Y",NA,NA,NA,0.313432835820896,NA,NA,NA,0.313432835820896,67,21,46,8,1
"1931","mannija01",1877,"CN1","NL",3,20,7,12,6,"Y",NA,NA,NA,0.35,NA,NA,NA,0.35,20,7,12,6,1
"1932","manniji01",1901,"WS1","AL",1,138,61,73,6,"N",NA,NA,NA,0.442028985507246,NA,NA,NA,0.442028985507246,138,61,73,6,1
"1933","manuech01",2000,"CLE","AL",1,162,90,72,2,"N",NA,NA,NA,0.555555555555556,NA,NA,NA,0.555555555555556,410,220,190,2,3
"1934","manuech01",2001,"CLE","AL",1,162,91,71,1,"N",324,181,143,0.558641975308642,NA,NA,NA,0.558641975308642,410,220,190,2,3
"1935","manuech01",2002,"CLE","AL",1,86,39,47,3,"N",248,130,118,0.524193548387097,410,220,190,0.536585365853659,410,220,190,2,3
"1936","manuech01",2005,"PHI","NL",1,162,88,74,2,"N",NA,NA,NA,0.54320987654321,NA,NA,NA,0.54320987654321,1416,780,636,1.77777777777778,9
"1937","manuech01",2006,"PHI","NL",1,162,85,77,2,"N",324,173,151,0.533950617283951,NA,NA,NA,0.533950617283951,1416,780,636,1.77777777777778,9
"1938","manuech01",2007,"PHI","NL",1,162,89,73,1,"N",324,174,150,0.537037037037037,486,262,224,0.539094650205761,1416,780,636,1.77777777777778,9
"1939","manuech01",2008,"PHI","NL",1,162,92,70,1,"N",324,181,143,0.558641975308642,486,266,220,0.547325102880658,1416,780,636,1.77777777777778,9
"1940","manuech01",2009,"PHI","NL",1,162,93,69,1,"N",324,185,139,0.570987654320988,486,274,212,0.563786008230453,1416,780,636,1.77777777777778,9
"1941","manuech01",2010,"PHI","NL",1,162,97,65,1,"N",324,190,134,0.58641975308642,486,282,204,0.580246913580247,1416,780,636,1.77777777777778,9
"1942","manuech01",2011,"PHI","NL",1,162,102,60,1,"N",324,199,125,0.614197530864197,486,292,194,0.60082304526749,1416,780,636,1.77777777777778,9
"1943","manuech01",2012,"PHI","NL",1,162,81,81,3,"N",324,183,141,0.564814814814815,486,280,206,0.576131687242798,1416,780,636,1.77777777777778,9
